"CVE_ID","CPE_Part","CPE_Vendor","CPE_Product"
"CVE-2017-8460","Operating System","Microsoft","Windows_server_2012"
"CVE-2017-8461","Operating System","Microsoft","Windows_xp "
"CVE-2017-8462","Operating System","Microsoft","Windows_server_2012"
"CVE-2017-8463","Operating System","Microsoft","Windows_10"
"CVE-2017-8464","Operating System","Microsoft","Windows_server_2012"
"CVE-2017-8465","Operating System","Microsoft","Windows_10"
"CVE-2017-8466","Operating System","Microsoft","Windows_server_2012"
"CVE-2017-8467","Operating System","Microsoft","Windows_10"
"CVE-2017-8468","Operating System","Microsoft","Windows_10"
"CVE-2017-8469","Operating System","Microsoft","Windows_10"
"CVE-2017-8470","Operating System","Microsoft","Windows_10"
"CVE-2017-8471","Operating System","Microsoft","Windows_10"
"CVE-2017-8472","Operating System","Microsoft","Windows_10"
"CVE-2017-8473","Operating System","Microsoft","Windows_10"
"CVE-2017-8474","Operating System","Microsoft","Windows_10"
"CVE-2017-8475","Operating System","Microsoft","Windows_10"
"CVE-2017-8476","Operating System","Microsoft","Windows_10"
"CVE-2017-8477","Operating System","Microsoft","Windows_10"
"CVE-2017-8478","Operating System","Microsoft","Windows_server_2012"
"CVE-2017-8479","Operating System","Microsoft","Windows_10"
"CVE-2017-8480","Operating System","Microsoft","Windows_server_2012"
"CVE-2017-8481","Operating System","Microsoft","Windows_10"
"CVE-2017-8482","Operating System","Microsoft","Windows_server_2012"
"CVE-2017-8483","Operating System","Microsoft","Windows_server_2012"
"CVE-2017-8484","Operating System","Microsoft","Windows_10"
"CVE-2017-8485","Operating System","Microsoft","Windows_server_2012"
"CVE-2017-8486","Operating System","Microsoft","Windows_server_2012"
"CVE-2017-8487","Operating System","Microsoft","Windows_xp "
"CVE-2017-8488","Operating System","Microsoft","Windows_server_2012"
"CVE-2017-8489","Operating System","Microsoft","Windows_server_2012"
"CVE-2017-8490","Operating System","Microsoft","Windows_server_2012"
"CVE-2017-8491","Operating System","Microsoft","Windows_server_2012"
"CVE-2017-8492","Operating System","Microsoft","Windows_10"
"CVE-2017-8493","Operating System","Microsoft","Windows_server_2012"
"CVE-2017-8494","Operating System","Microsoft","Windows_10"
"CVE-2017-8495","Operating System","Microsoft","Windows_10"
"CVE-2017-8496","Application","Microsoft","Edge"
"CVE-2017-8497","Application","Microsoft","Edge"
"CVE-2017-8498","Application","Microsoft","Edge"
"CVE-2017-8499","Application","Microsoft","Edge"
"CVE-2017-8501","Application","Microsoft","Excel"
"CVE-2017-8502","Application","Microsoft","Excel"
"CVE-2017-8504","Application","Microsoft","Edge"
"CVE-2017-8506","Application","Microsoft","Outlook"
"CVE-2017-8507","Application","Microsoft","Outlook"
"CVE-2017-8508","Application","Microsoft","Outlook"
"CVE-2017-8509","Application","Microsoft","Office"
"CVE-2017-8510","Application","Microsoft","Office"
"CVE-2017-8511","Application","Microsoft","Office"
"CVE-2017-8512","Application","Microsoft","Office"
"CVE-2017-8513","Application","Microsoft","Powerpoint"
"CVE-2017-8514","Application","Microsoft","Sharepoint_server"
"CVE-2017-8515","Operating System","Microsoft","Windows_10"
"CVE-2017-8517","Application","Microsoft","Internet_explorer"
"CVE-2017-8519","Application","Microsoft","Internet_explorer"
"CVE-2017-8520","Application","Microsoft","Edge"
"CVE-2017-8521","Application","Microsoft","Edge"
"CVE-2017-8522","Application","Microsoft","Internet_explorer"
"CVE-2017-8523","Application","Microsoft","Edge"
"CVE-2017-8524","Application","Microsoft","Internet_explorer"
"CVE-2017-8527","Operating System","Microsoft","Windows_10"
"CVE-2017-8528","Operating System","Microsoft","Windows_server_2012"
"CVE-2017-8529","Application","Microsoft","Internet_explorer"
"CVE-2017-8530","Application","Microsoft","Edge"
"CVE-2017-8531","Operating System","Microsoft","Windows_10"
"CVE-2017-8532","Operating System","Microsoft","Windows_10"
"CVE-2017-8533","Operating System","Microsoft","Windows_10"
"CVE-2017-8534","Operating System","Microsoft","Windows_7"
"CVE-2017-8535","Application","Microsoft","Windows_defender"
"CVE-2017-8536","Application","Microsoft","Windows_defender"
"CVE-2017-8537","Application","Microsoft","Windows_defender"
"CVE-2017-8538","Application","Microsoft","Windows_defender"
"CVE-2017-8539","Application","Microsoft","Windows_defender"
"CVE-2017-8540","Application","Microsoft","Windows_defender"
"CVE-2017-8541","Application","Microsoft","Windows_defender"
"CVE-2017-8542","Application","Microsoft","Windows_defender"
"CVE-2017-8543","Operating System","Microsoft","Windows_server_2012"
"CVE-2017-8544","Operating System","Microsoft","Windows_server_2012"
"CVE-2017-8545","Application","Microsoft","Outlook"
"CVE-2017-8547","Application","Microsoft","Internet_explorer"
"CVE-2017-8548","Application","Microsoft","Edge"
"CVE-2017-8549","Application","Microsoft","Edge"
"CVE-2017-8550","Application","Microsoft","Office"
"CVE-2017-8551","Application","Microsoft","Project_server"
"CVE-2017-8552","Operating System","Microsoft","Windows_7"
"CVE-2017-8553","Operating System","Microsoft","Windows_server_2012"
"CVE-2017-8554","Operating System","Microsoft","Windows_10"
"CVE-2017-8555","Application","Microsoft","Edge"
"CVE-2017-8556","Operating System","Microsoft","Windows_10"
"CVE-2017-8557","Operating System","Microsoft","Windows_10"
"CVE-2017-8558","Application","Microsoft","Forefront_endpoint_protection"
"CVE-2017-8559","Application","Microsoft","Exchange_server"
"CVE-2017-8560","Application","Microsoft","Exchange_server"
"CVE-2017-8561","Operating System","Microsoft","Windows_server_2012"
"CVE-2017-8562","Operating System","Microsoft","Windows_10"
"CVE-2017-8563","Operating System","Microsoft","Windows_server_2012"
"CVE-2017-8564","Operating System","Microsoft","Windows_10"
"CVE-2017-8565","Operating System","Microsoft","Windows_10"
"CVE-2017-8566","Operating System","Microsoft","Windows_10"
"CVE-2017-8569","Application","Microsoft","Sharepoint_server"
"CVE-2017-8570","Application","Microsoft","Office"
"CVE-2017-8573","Operating System","Microsoft","Windows_10"
"CVE-2017-8574","Operating System","Microsoft","Windows_10"
"CVE-2017-8575","Operating System","Microsoft","Windows_10"
"CVE-2017-8576","Operating System","Microsoft","Windows_10"
"CVE-2017-8577","Operating System","Microsoft","Windows_server_2012"
"CVE-2017-8578","Operating System","Microsoft","Windows_server_2012"
"CVE-2017-8579","Operating System","Microsoft","Windows_10"
"CVE-2017-8580","Operating System","Microsoft","Windows_server_2012"
"CVE-2017-8581","Operating System","Microsoft","Windows_server_2012"
"CVE-2017-8582","Operating System","Microsoft","Windows_10"
"CVE-2017-8584","Operating System","Microsoft","Windows_10"
"CVE-2017-8585","Application","Microsoft",".net_framework"
"CVE-2017-8587","Operating System","Microsoft","Windows_server_2012"
"CVE-2017-8588","Operating System","Microsoft","Windows_10"
"CVE-2017-8589","Operating System","Microsoft","Windows_server_2012"
"CVE-2017-8590","Operating System","Microsoft","Windows_server_2012"
"CVE-2017-8592","Operating System","Microsoft","Windows_10"
"CVE-2017-8594","Application","Microsoft","Internet_explorer"
"CVE-2017-8595","Application","Microsoft","Edge"
"CVE-2017-8596","Application","Microsoft","Edge"
"CVE-2017-8598","Application","Microsoft","Edge"
"CVE-2017-8599","Application","Microsoft","Edge"
"CVE-2017-8601","Application","Microsoft","Edge"
"CVE-2017-8602","Application","Microsoft","Internet_explorer"
"CVE-2017-8603","Application","Microsoft","Edge"
"CVE-2017-8604","Application","Microsoft","Edge"
"CVE-2017-8605","Application","Microsoft","Edge"
"CVE-2017-8606","Application","Microsoft","Internet_explorer"
"CVE-2017-8607","Application","Microsoft","Internet_explorer"
"CVE-2017-8608","Application","Microsoft","Internet_explorer"
"CVE-2017-8609","Application","Microsoft","Edge"
"CVE-2017-8610","Application","Microsoft","Edge"
"CVE-2017-8611","Application","Microsoft","Edge"
"CVE-2017-8613","Application","Microsoft","Azure_active_directory_connect"
"CVE-2017-8617","Application","Microsoft","Edge"
"CVE-2017-8618","Application","Microsoft","Internet_explorer"
"CVE-2017-8619","Application","Microsoft","Edge"
"CVE-2017-8621","Application","Microsoft","Exchange_server"
"CVE-2017-8760","Application","Accellion","File_transfer_appliance"
"CVE-2017-8762","Application","Genixcms","Genixcms"
"CVE-2017-8763","Application","Telaxius","Epesi"
"CVE-2017-8765","Application","Imagemagick","Imagemagick"
"CVE-2017-8766","Application","Irfanview","Irfanview"
"CVE-2017-8767",NA,NA,NA
"CVE-2017-8768","Application","Atlassian","Sourcetree"
"CVE-2017-8769","Application","Whatsapp_inc","Whatsapp_messenger"
"CVE-2017-8773","Application","Quick_heal","Total_security"
"CVE-2017-8774","Application","Quick_heal","Total_security"
"CVE-2017-8775","Application","Quick_heal","Total_security"
"CVE-2017-8776","Application","Quick_heal","Total_security"
"CVE-2017-8778","Application","Gitlab","Gitlab"
"CVE-2017-8779","Application","Libtirpc_project","Libtirpc"
"CVE-2017-8780","Application","Genixcms","Genixcms"
"CVE-2017-8781","Application","Xnview","Xnview"
"CVE-2017-8782","Application","Libming","Libming"
"CVE-2017-8784",NA,NA,NA
"CVE-2017-8785","Application","Faststone","Faststone_image_viewer"
"CVE-2017-8786","Application","Pcre","Pcre2"
"CVE-2017-8787","Application","Podofo_project","Podofo"
"CVE-2017-8788","Application","Accellion","File_transfer_appliance"
"CVE-2017-8789","Application","Accellion","File_transfer_appliance"
"CVE-2017-8790","Application","Accellion","File_transfer_appliance"
"CVE-2017-8791","Application","Accellion","File_transfer_appliance"
"CVE-2017-8792","Application","Accellion","File_transfer_appliance"
"CVE-2017-8793","Application","Accellion","File_transfer_appliance"
"CVE-2017-8794","Application","Accellion","File_transfer_appliance"
"CVE-2017-8795","Application","Accellion","File_transfer_appliance"
"CVE-2017-8796","Application","Accellion","File_transfer_appliance"
"CVE-2017-8797","Operating System","Linux","Linux_kernel"
"CVE-2017-8798","Application","Miniupnp_project","Miniupnpd"
"CVE-2017-8799","Application","Irods","Irods"
"CVE-2017-8801","Application","Trendmicro","Officescan"
"CVE-2017-8803","Application","Mh-nexus","Hex_editor"
"CVE-2017-8804","Application","Gnu","Glibc"
"CVE-2017-8813",NA,NA,NA
"CVE-2017-8825","Application","Libetpan_project","Libetpan"
"CVE-2017-8826","Application","Faststone","Faststone_image_viewer"
"CVE-2017-8827","Application","Genixcms","Genixcms"
"CVE-2017-8829","Application","Debian","Lintian"
"CVE-2017-8830","Application","Imagemagick","Imagemagick"
"CVE-2017-8831","Operating System","Linux","Linux_kernel"
"CVE-2017-8832","Application","Allendisk_project","Allendisk"
"CVE-2017-8833","Application","Zen-cart","Zen_cart"
"CVE-2017-8834","Application","Gnome","Libcroco"
"CVE-2017-8835","Operating System","Peplink","580hw2_firmware"
"CVE-2017-8836","Operating System","Peplink","580hw2_firmware"
"CVE-2017-8837","Operating System","Peplink","580hw2_firmware"
"CVE-2017-8838","Operating System","Peplink","580hw2_firmware"
"CVE-2017-8839","Operating System","Peplink","580hw2_firmware"
"CVE-2017-8840","Operating System","Peplink","580hw2_firmware"
"CVE-2017-8841","Operating System","Peplink","580hw2_firmware"
"CVE-2017-8842","Application","Lrzip_project","Lrzip"
"CVE-2017-8843","Application","Lrzip_project","Lrzip"
"CVE-2017-8844","Application","Lrzip_project","Lrzip"
"CVE-2017-8845","Application","Lrzip_project","Lrzip"
"CVE-2017-8846","Application","Lrzip_project","Lrzip"
"CVE-2017-8847","Application","Lrzip_project","Lrzip"
"CVE-2017-8848","Application","Allendisk_project","Allendisk"
"CVE-2017-8849","Application","Smb4k_project","Smb4k"
"CVE-2017-8850","Operating System","Oneplus","Oxygenos"
"CVE-2017-8851","Operating System","Oneplus","Oxygenos"
"CVE-2017-8852","Application","Sap","Sapcar"
"CVE-2017-8853","Application","Fiyo","Fiyo_cms"
"CVE-2017-8854","Application","Wolfssl","Wolfssl"
"CVE-2017-8855","Application","Wolfssl","Wolfssl"
"CVE-2017-8856","Application","Veritas","Netbackup"
"CVE-2017-8857","Application","Veritas","Netbackup"
"CVE-2017-8858","Application","Veritas","Netbackup"
"CVE-2017-8859","Application","Veritas","Netbackup_appliance"
"CVE-2017-8868","Application","Flatcore","Flatcore-cms"
"CVE-2017-8871","Application","Gnome","Libcroco"
"CVE-2017-8872","Application","Xmlsoft","Libxml2"
"CVE-2017-8874","Application","Mautic","Mautic"
"CVE-2017-8875","Application","Codection","Clean_login"
"CVE-2017-8876","Application","Getsymphony","Symphony_cms"
"CVE-2017-8877","Operating System","Asus","Rt-ac1750_firmware"
"CVE-2017-8878","Operating System","Asus","Rt-ac1750_firmware"
"CVE-2017-8879","Application","Dolibarr","Dolibarr"
"CVE-2017-8890","Operating System","Linux","Linux_kernel"
"CVE-2017-8891","Application","Dropbox","Lepton"
"CVE-2017-8892","Application","Opentext","Tempo_box"
"CVE-2017-8893","Application","Aeroadmin","Aeroadmin"
"CVE-2017-8894","Application","Aeroadmin","Aeroadmin"
"CVE-2017-8895","Application","Veritas","Backup_exec"
"CVE-2017-8896","Application","Owncloud","Owncloud_server"
"CVE-2017-8897","Application","Invisionpower","Invision_power_board"
"CVE-2017-8898","Application","Invisionpower","Invision_power_board"
"CVE-2017-8899","Application","Invisionpower","Invision_power_board"
"CVE-2017-8900","Application","Lightdm_project","Lightdm"
"CVE-2017-8903","Operating System","Xen","Xen"
"CVE-2017-8904","Operating System","Xen","Xen"
"CVE-2017-8905","Operating System","Xen","Xen"
"CVE-2017-8906","Application","Multicoreware_x265_project","Multicoreware_x265"
"CVE-2017-8907","Application","Atlassian","Bamboo"
"CVE-2017-8908","Application","Artifex","Ghostscript"
"CVE-2017-8911","Application","Tnef_project","Tnef"
"CVE-2017-8912","Application","Cmsmadesimple","Cms_made_simple"
"CVE-2017-8913","Application","Sap","Netweaver"
"CVE-2017-8914","Application","Sap","Hana_xs"
"CVE-2017-8915","Application","Sap","Hana_xs"
"CVE-2017-8917","Application","Joomla","Joomla%21"
"CVE-2017-8920","Application","Cgiirc","Cgi%3airc"
"CVE-2017-8921","Application","Flightgear","Flightgear"
"CVE-2017-8923","Application","Php","Php"
"CVE-2017-8924","Operating System","Linux","Linux_kernel"
"CVE-2017-8925","Operating System","Linux","Linux_kernel"
"CVE-2017-8926","Application","Halliburton","Logview_pro"
"CVE-2017-8927","Application","Larson_software_technology","Vizex_reader"
"CVE-2017-8928","Application","Mailcow","Mailcow-dockerized"
"CVE-2017-8929","Application","Virustotal","Yara"
"CVE-2017-8930","Application","Simpleinvoices","Simple_invoices"
"CVE-2017-8932","Application","Novell","Suse_package_hub_for_suse_linux_enterprise"
"CVE-2017-8933","Application","Libmenu-cache_project","Libmenu-cache"
"CVE-2017-8934","Application","Pcmanfm_project","Pcmanfm"
"CVE-2017-8935","Application","Quest_information_systems","Indiana_voters"
"CVE-2017-8936","Application","Mobotap_inc.","Dolphin_web_browser"
"CVE-2017-8937","Application","Life_before_us","Yo."
"CVE-2017-8938","Application","Radio_javan_inc.","Radio_javan"
"CVE-2017-8939","Application","Warner_bros.","Ellentube"
"CVE-2017-8940","Application","Zipongo_inc.","Healthy_recipes_and_grocery_deals"
"CVE-2017-8941","Application","Interval_international","Interval_international"
"CVE-2017-8942","Application","Yottamark_inc.","Shopwell_-_healthy_diet_%26_grocery_food_scanner"
"CVE-2017-8943","Application","Puma_ag","Pumatrac"
"CVE-2017-9021",NA,NA,NA
"CVE-2017-9022","Application","Strongswan","Strongswan"
"CVE-2017-9023","Application","Strongswan","Strongswan"
"CVE-2017-9024","Application","Secure_bytes","Secure_cisco_auditor"
"CVE-2017-9025","Operating System","Hootoo","Trip_mate_6_firmware"
"CVE-2017-9026","Operating System","Hootoo","Trip_mate_6_firmware"
"CVE-2017-9030","Application","Codextrous","B2j_contact"
"CVE-2017-9031","Application","Deluge-torrent","Deluge"
"CVE-2017-9032","Application","Trendmicro","Serverprotect"
"CVE-2017-9033","Application","Trendmicro","Serverprotect"
"CVE-2017-9034","Application","Trendmicro","Serverprotect"
"CVE-2017-9035","Application","Trendmicro","Serverprotect"
"CVE-2017-9036","Application","Trendmicro","Serverprotect"
"CVE-2017-9037","Application","Trendmicro","Serverprotect"
"CVE-2017-9038","Application","Gnu","Binutils"
"CVE-2017-9039","Application","Gnu","Binutils"
"CVE-2017-9040","Application","Gnu","Binutils"
"CVE-2017-9041","Application","Gnu","Binutils"
"CVE-2017-9042","Application","Gnu","Binutils"
"CVE-2017-9043","Application","Gnu","Binutils"
"CVE-2017-9044","Application","Gnu","Binutils"
"CVE-2017-9045","Application","Google","Google_i%2fo_2017"
"CVE-2017-9046","Application","Pmail","Pegasus"
"CVE-2017-9047","Application","Xmlsoft","Libxml2"
"CVE-2017-9048","Application","Xmlsoft","Libxml2"
"CVE-2017-9049","Application","Xmlsoft","Libxml2"
"CVE-2017-9050","Application","Xmlsoft","Libxml2"
"CVE-2017-9051","Application","Libav","Libav"
"CVE-2017-9052","Application","Libdwarf_project","Libdwarf"
"CVE-2017-9053","Application","Libdwarf_project","Libdwarf"
"CVE-2017-9054","Application","Libdwarf_project","Libdwarf"
"CVE-2017-9055","Application","Libdwarf_project","Libdwarf"
"CVE-2017-9058","Application","Ytnef_project","Ytnef"
"CVE-2017-9059","Operating System","Linux","Linux_kernel"
"CVE-2017-9060","Application","Qemu","Qemu"
"CVE-2017-9061","Application","Wordpress","Wordpress"
"CVE-2017-9062","Application","Wordpress","Wordpress"
"CVE-2017-9063","Application","Wordpress","Wordpress"
"CVE-2017-9064","Application","Wordpress","Wordpress"
"CVE-2017-9065","Application","Wordpress","Wordpress"
"CVE-2017-9066","Application","Wordpress","Wordpress"
"CVE-2017-9067","Application","Modx","Modx_revolution"
"CVE-2017-9068","Application","Modx","Modx_revolution"
